participant,slider.response,scale,label,item_type,item_no,correct_option,AC_correct,AC_no_correct,AC_outcome,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration
124,0.948831109,trunc,blank,﻿E,9,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.534446615,extend,label,﻿E,12,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.939847548,trunc,blank,﻿E,42,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.971127116,trunc,label,﻿E,4,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.469584418,extend,blank,﻿E,37,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.908260498,trunc,label,﻿E,31,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.951416829,trunc,label,﻿E,19,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.568880208,extend,label,﻿E,3,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.525517036,extend,blank,﻿E,41,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.895635986,trunc,blank,﻿E,21,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.533035075,extend,blank,﻿E,17,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.451925591,extend,label,﻿E,15,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.924685465,trunc,blank,﻿E,33,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.924685465,trunc,blank,﻿E,45,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.528860135,extend,blank,﻿E,25,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.516958279,extend,blank,﻿E,22,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.505363905,extend,label,﻿E,8,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.466677517,extend,blank,﻿E,46,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.467217204,extend,blank,﻿E,5,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.913761664,trunc,blank,﻿E,30,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
124,0.623143039,extend,blank,﻿E,13,NA,NA,6,PASS,25,52,Man,High school diploma/A-levels,483.968
125,0.440277778,extend,blank,﻿E,5,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.623611111,extend,blank,﻿E,25,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.988888889,trunc,label,﻿E,23,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.588888889,extend,blank,﻿E,34,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.470833333,extend,label,﻿E,36,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.416666667,extend,label,﻿E,15,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.995833333,trunc,blank,﻿E,21,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.995833333,trunc,label,﻿E,40,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.552777778,extend,label,﻿E,24,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.994444444,trunc,blank,﻿E,18,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.563888889,extend,blank,﻿E,46,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.676388889,extend,label,﻿E,8,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.547222222,extend,label,﻿E,12,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.980555556,trunc,blank,﻿E,6,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.516666667,extend,blank,﻿E,10,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.5,trunc,blank,﻿AC,51,0.5,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,trunc,label,﻿E,28,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.551388889,extend,blank,﻿E,13,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.958333333,trunc,blank,﻿E,9,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.6375,extend,label,﻿E,32,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.998611111,trunc,blank,﻿E,33,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,trunc,label,﻿AC,53,1,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.930555556,trunc,blank,﻿E,14,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,trunc,label,﻿E,35,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0,extend,blank,﻿AC,50,0,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.983333333,trunc,blank,﻿E,45,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.530555556,extend,blank,﻿E,17,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.525,extend,label,﻿E,44,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.993055556,trunc,label,﻿E,11,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.944444444,trunc,label,﻿E,43,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.929166667,trunc,blank,﻿E,42,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.754166667,trunc,label,﻿E,4,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.619444444,extend,blank,﻿E,37,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.469444444,extend,label,﻿E,39,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,trunc,label,﻿E,47,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.477777778,extend,label,﻿E,3,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.963888889,trunc,blank,﻿E,26,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.969444444,trunc,blank,﻿E,38,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.506944444,extend,blank,﻿E,41,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.497222222,extend,label,﻿E,20,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.998611111,trunc,blank,﻿E,30,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.963888889,trunc,label,﻿E,7,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.995833333,trunc,label,﻿E,31,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.944444444,trunc,label,﻿E,19,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.591666667,extend,blank,﻿E,22,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.533333333,extend,blank,﻿E,1,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.445833333,extend,label,﻿E,27,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.879166667,trunc,blank,﻿E,2,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,1,trunc,label,﻿E,16,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.366666667,extend,label,﻿E,48,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
125,0.559722222,extend,blank,﻿E,29,NA,NA,6,PASS,21,27,Man,Graduate degree (MA/MSc/MPhil/other),492.8999
126,0.882812469,trunc,blank,﻿E,45,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.656249973,trunc,blank,﻿E,14,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.565104141,extend,blank,﻿E,13,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.703124972,trunc,label,﻿E,23,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.5,extend,blank,﻿AC,54,1,FALSE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.687499972,trunc,label,﻿E,47,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.666666639,trunc,label,﻿E,4,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.593749974,extend,label,﻿E,48,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.684895806,trunc,label,﻿E,16,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.786458304,trunc,blank,﻿E,42,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.83593747,trunc,label,﻿E,35,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.5,extend,blank,﻿AC,50,0,FALSE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.541666641,extend,blank,﻿E,10,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.645833306,extend,label,﻿E,12,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.565104141,extend,label,﻿E,32,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.671874973,extend,blank,﻿E,17,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.453124976,extend,blank,﻿E,5,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.63541664,trunc,blank,﻿E,21,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.825520804,trunc,label,﻿E,31,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.791666637,trunc,blank,﻿E,26,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.497395809,extend,label,﻿E,15,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.710937472,trunc,blank,﻿E,6,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.734374972,trunc,label,﻿E,11,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.437499976,extend,label,﻿E,27,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.476562476,extend,label,﻿E,8,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.645833306,extend,blank,﻿E,1,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.682291639,trunc,label,﻿E,28,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.796874971,trunc,blank,﻿E,9,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,1,trunc,label,﻿AC,49,0,FALSE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.585937474,extend,blank,﻿E,41,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.664062473,extend,blank,﻿E,22,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.658854139,trunc,blank,﻿E,2,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.679687472,extend,label,﻿E,44,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.624999973,extend,label,﻿E,20,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.783854138,trunc,blank,﻿E,18,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.752604138,extend,label,﻿E,3,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.5,trunc,label,﻿AC,53,1,FALSE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.815104137,trunc,label,﻿E,7,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.869791636,trunc,label,﻿E,43,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.776041638,trunc,blank,﻿E,38,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.624999973,extend,blank,﻿E,37,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.757812471,trunc,label,﻿E,40,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.817708304,trunc,blank,﻿E,33,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.674479139,extend,blank,﻿E,46,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.914062469,trunc,blank,﻿E,30,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.580729141,extend,label,﻿E,24,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.674479139,extend,blank,﻿E,29,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.742187472,extend,label,﻿E,36,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.5,extend,label,﻿AC,52,0.5,TRUE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.593749974,extend,blank,﻿E,25,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.898437469,trunc,label,﻿E,19,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.59635414,extend,label,﻿E,39,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,1,trunc,blank,﻿AC,51,0.5,FALSE,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
126,0.601562474,extend,blank,﻿E,34,NA,NA,1,FAIL,25,32,Man,Undergraduate degree (BA/BSc/other),467.6204
127,0.655555584,extend,label,﻿E,39,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.840740769,trunc,label,﻿E,28,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.91851849,trunc,label,﻿E,11,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.183333362,extend,blank,﻿E,13,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.898148148,trunc,blank,﻿E,6,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.950000057,trunc,label,﻿E,23,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.337037122,extend,label,﻿E,20,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.58148151,trunc,blank,﻿E,2,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.624074159,trunc,blank,﻿E,33,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.624074159,extend,blank,﻿E,37,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.335185157,extend,label,﻿E,3,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.62037037,trunc,blank,﻿E,38,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.433333362,extend,label,﻿E,48,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,1,trunc,label,﻿AC,53,1,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.816666638,trunc,label,﻿E,16,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.896675934,trunc,label,﻿E,43,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.5088643,extend,label,﻿E,27,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.934348997,trunc,blank,﻿E,42,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.655124654,trunc,label,﻿E,4,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.938781231,trunc,label,﻿E,47,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.528808932,extend,label,﻿E,15,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.5,trunc,blank,﻿E,26,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.515512567,extend,blank,﻿E,46,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.457894703,extend,blank,﻿E,34,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.834626005,trunc,label,﻿E,40,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.468975035,extend,blank,﻿E,1,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0,extend,blank,﻿AC,50,0,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.395844943,extend,label,﻿E,36,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.841274272,trunc,label,﻿E,35,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.484487602,extend,label,﻿E,24,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.53545703,extend,label,﻿E,8,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.42022164,extend,blank,﻿E,41,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.48227157,extend,label,﻿E,44,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.355955679,extend,label,﻿E,12,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.39362891,extend,blank,﻿E,10,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.513296365,trunc,blank,﻿E,45,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.668421019,trunc,blank,﻿E,18,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.555401662,trunc,blank,﻿E,9,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.686149618,trunc,blank,﻿E,21,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.276177319,extend,blank,﻿E,22,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.477839335,trunc,blank,﻿E,30,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.932132964,trunc,label,﻿E,31,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.883379569,trunc,label,﻿E,19,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.515512567,trunc,blank,﻿E,14,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.324930714,extend,blank,﻿E,5,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.435734038,extend,blank,﻿E,29,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.546537362,extend,blank,﻿E,25,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.823545673,trunc,label,﻿E,7,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.382548578,extend,blank,﻿E,17,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.519944632,extend,label,﻿E,32,NA,NA,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
127,0.5,trunc,blank,﻿AC,51,0.5,TRUE,6,PASS,15,41,Woman,Graduate degree (MA/MSc/MPhil/other),650.81
128,1,trunc,label,﻿AC,53,1,TRUE,6,PASS,23,40,Man,Technical/community college,614.0852
128,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.931355825,trunc,blank,﻿E,45,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.557713739,extend,label,﻿E,44,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.511470814,extend,blank,﻿E,17,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.923956881,trunc,label,﻿E,47,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.539216538,extend,label,﻿E,27,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.585459305,extend,label,﻿E,48,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.402337813,extend,label,﻿E,39,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.583609727,extend,label,﻿E,24,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.554014267,extend,blank,﻿E,41,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.591008513,extend,label,﻿E,12,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.962800862,trunc,blank,﻿E,18,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.565112525,extend,label,﻿E,8,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.777829635,trunc,label,﻿E,4,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.378291403,extend,blank,﻿E,29,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.977598592,trunc,label,﻿E,16,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.454129789,extend,blank,﻿E,10,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.263609195,extend,blank,﻿E,1,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.239562943,extend,blank,﻿E,5,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.979448328,trunc,blank,﻿E,42,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.946153555,trunc,label,﻿E,19,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.877714113,trunc,blank,﻿E,33,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.940604347,trunc,blank,﻿E,30,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.411586335,extend,label,﻿E,32,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.496673084,extend,label,﻿E,20,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.263609195,extend,blank,﻿E,34,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.496673084,extend,blank,﻿E,13,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.951702605,trunc,label,﻿E,43,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.554014267,extend,blank,﻿E,37,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.226614949,extend,label,﻿E,15,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.261759459,extend,blank,﻿E,25,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.962800862,trunc,label,﻿E,31,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.102684219,extend,label,﻿E,3,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.831471188,trunc,blank,﻿E,14,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.258060145,extend,blank,﻿E,22,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.295054391,extend,label,﻿E,36,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.931355825,trunc,label,﻿E,11,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.259909881,extend,blank,﻿E,46,NA,NA,6,PASS,23,40,Man,Technical/community college,614.0852
128,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,23,40,Man,Technical/community college,614.0852
